(12.391, 'yellow', ' Third Quadrant', 'yellow')
(12.397, ' green ', ' Fourth Quadrant', ' green ')
(12.436, 'yellow', ' Third Quadrant', 'yellow')
(12.442, ' green ', ' Fourth Quadrant', ' green ')
(12.481, 'yellow', ' Third Quadrant', 'yellow')
(12.487, ' green ', ' Fourth Quadrant', ' green ')
(12.525, 'yellow', ' Third Quadrant', 'yellow')
(12.528, ' green ', ' Fourth Quadrant', ' green ')
(12.568, 'yellow', ' Third Quadrant', 'yellow')
(12.571, ' green ', ' Fourth Quadrant', ' green ')
(12.611, 'yellow', ' Third Quadrant', 'yellow')
(12.614, ' green ', ' Fourth Quadrant', ' green ')
(12.655, 'yellow', ' Third Quadrant', 'yellow')
(12.659, ' green ', ' Fourth Quadrant', ' green ')
(12.7, 'yellow', ' Third Quadrant', 'yellow')
(12.705, ' green ', ' Fourth Quadrant', ' green ')
(12.743, 'yellow', ' Third Quadrant', 'yellow')
(12.746, ' green ', ' Fourth Quadrant', ' green ')
(12.785, 'yellow', ' Third Quadrant', 'yellow')
(12.789, ' green ', ' Fourth Quadrant', ' green ')
(12.829, 'yellow', ' Third Quadrant', 'yellow')
(12.833, ' green ', ' Fourth Quadrant', ' green ')
(12.872, 'yellow', ' Third Quadrant', 'yellow')
(12.875, ' green ', ' Fourth Quadrant', ' green ')
(12.913, 'yellow', ' Third Quadrant', 'yellow')
(12.918, ' green ', ' Fourth Quadrant', ' green ')
(12.956, 'yellow', ' Third Quadrant', 'yellow')
(12.959, ' green ', ' Fourth Quadrant', ' green ')
(12.998, 'yellow', ' Third Quadrant', 'yellow')
(13.002, ' green ', ' Fourth Quadrant', ' green ')
(13.051, 'yellow', ' Third Quadrant', 'yellow')
(13.055, ' green ', ' Fourth Quadrant', ' green ')
(13.097, 'yellow', ' Third Quadrant', 'yellow')
(13.101, ' green ', ' Fourth Quadrant', ' green ')
(13.139, 'yellow', ' Third Quadrant', 'yellow')
(13.142, ' green ', ' Fourth Quadrant', ' green ')
(13.18, 'yellow', ' Third Quadrant', 'yellow')
(13.184, ' green ', ' Fourth Quadrant', ' green ')
(13.222, 'yellow', ' Third Quadrant', 'yellow')
(13.226, ' green ', ' Fourth Quadrant', ' green ')
(13.267, 'yellow', ' Third Quadrant', 'yellow')
(13.27, ' green ', ' Fourth Quadrant', ' green ')
(13.309, 'yellow', ' Third Quadrant', 'yellow')
(13.312, ' green ', ' Fourth Quadrant', ' green ')
(13.349, 'yellow', ' Third Quadrant', 'yellow')
(13.353, ' green ', ' Fourth Quadrant', ' green ')
(13.391, 'yellow', ' Third Quadrant', 'yellow')
(13.396, ' green ', ' Fourth Quadrant', ' green ')
(13.439, 'yellow', ' Third Quadrant', 'yellow')
(13.443, ' green ', ' Fourth Quadrant', ' green ')
(13.48, 'yellow', ' Third Quadrant', 'yellow')
(13.484, ' green ', ' Fourth Quadrant', ' green ')
(13.522, 'yellow', ' Third Quadrant', 'yellow')
(13.525, ' green ', ' Fourth Quadrant', ' green ')
(13.562, 'yellow', ' Third Quadrant', 'yellow')
(13.567, ' green ', ' Fourth Quadrant', ' green ')
(13.604, 'yellow', ' Third Quadrant', 'yellow')
(13.608, ' green ', ' Fourth Quadrant', ' green ')
(13.645, 'yellow', ' Third Quadrant', 'yellow')
(13.648, ' green ', ' Fourth Quadrant', ' green ')
(13.686, 'yellow', ' Third Quadrant', 'yellow')
(13.689, ' green ', ' Fourth Quadrant', ' green ')
(13.726, 'yellow', ' Third Quadrant', 'yellow')
(13.729, ' green ', ' Fourth Quadrant', ' green ')
(13.766, 'yellow', ' Third Quadrant', 'yellow')
(13.768, ' green ', ' Fourth Quadrant', ' green ')
(13.805, 'yellow', ' Third Quadrant', 'yellow')
(13.808, ' green ', ' Fourth Quadrant', ' green ')
(13.852, 'yellow', ' Third Quadrant', 'yellow')
(13.854, ' green ', ' Fourth Quadrant', ' green ')
(13.892, 'yellow', ' Third Quadrant', 'yellow')
(13.895, ' green ', ' Fourth Quadrant', ' green ')
(13.933, 'yellow', ' Third Quadrant', 'yellow')
(13.936, ' green ', ' Fourth Quadrant', ' green ')
(13.973, 'yellow', ' Third Quadrant', 'yellow')
(13.976, ' green ', ' Fourth Quadrant', ' green ')
(14.014, 'yellow', ' Third Quadrant', 'yellow')
(14.018, ' green ', ' Fourth Quadrant', ' green ')
(14.056, 'yellow', ' Third Quadrant', 'yellow')
(14.059, ' green ', ' Fourth Quadrant', ' green ')
(14.096, 'yellow', ' Third Quadrant', 'yellow')
(14.1, ' green ', ' Fourth Quadrant', ' green ')
(14.138, 'yellow', ' Third Quadrant', 'yellow')
(14.141, ' green ', ' Fourth Quadrant', ' green ')
(14.179, 'yellow', ' Third Quadrant', 'yellow')
(14.183, ' green ', ' Fourth Quadrant', ' green ')
(14.222, 'yellow', ' Third Quadrant', 'yellow')
(14.225, ' green ', ' Fourth Quadrant', ' green ')
(14.263, 'yellow', ' Third Quadrant', 'yellow')
(14.267, ' green ', ' Fourth Quadrant', ' green ')
(14.304, 'yellow', ' Third Quadrant', 'yellow')
(14.307, ' green ', ' Fourth Quadrant', ' green ')
(14.343, 'yellow', ' Third Quadrant', 'yellow')
(14.346, ' green ', ' Fourth Quadrant', ' green ')
(14.383, 'yellow', ' Third Quadrant', 'yellow')
(14.386, ' green ', ' Fourth Quadrant', ' green ')
(14.423, 'yellow', ' Third Quadrant', 'yellow')
(14.426, ' green ', ' Fourth Quadrant', ' green ')
(14.464, 'yellow', ' Third Quadrant', 'yellow')
(14.466, ' green ', ' Fourth Quadrant', ' green ')
(14.503, 'yellow', ' Third Quadrant', 'yellow')
(14.506, ' green ', ' Fourth Quadrant', ' green ')
(14.543, 'yellow', ' Third Quadrant', 'yellow')
(14.546, ' green ', ' Fourth Quadrant', ' green ')
(14.584, 'yellow', ' Third Quadrant', 'yellow')
(14.588, ' green ', ' Fourth Quadrant', ' green ')
(14.626, 'yellow', ' Third Quadrant', 'yellow')
(14.632, ' green ', ' Fourth Quadrant', ' green ')
(14.67, 'yellow', ' Third Quadrant', 'yellow')
(14.674, ' green ', ' Fourth Quadrant', ' green ')
(14.711, 'yellow', ' Third Quadrant', 'yellow')
(14.714, ' green ', ' Fourth Quadrant', ' green ')
(14.751, 'yellow', ' Third Quadrant', 'yellow')
(14.754, ' green ', ' Fourth Quadrant', ' green ')
(14.792, 'yellow', ' Third Quadrant', 'yellow')
(14.795, ' green ', ' Fourth Quadrant', ' green ')
(14.833, 'yellow', ' Third Quadrant', 'yellow')
(14.836, ' green ', ' Fourth Quadrant', ' green ')
(14.874, 'yellow', ' Third Quadrant', 'yellow')
(14.877, ' green ', ' Fourth Quadrant', ' green ')
(14.915, 'yellow', ' Third Quadrant', 'yellow')
(14.918, ' green ', ' Fourth Quadrant', ' green ')
(14.955, 'yellow', ' Third Quadrant', 'yellow')
(14.958, ' green ', ' Fourth Quadrant', ' green ')
(14.995, 'yellow', ' Third Quadrant', 'yellow')
(14.998, ' green ', ' Fourth Quadrant', ' green ')
(15.036, 'yellow', ' Third Quadrant', 'yellow')
(15.038, ' green ', ' Fourth Quadrant', ' green ')
(15.075, 'yellow', ' Third Quadrant', 'yellow')
(15.078, ' green ', ' Fourth Quadrant', ' green ')
(15.116, 'yellow', ' Third Quadrant', 'yellow')
(15.12, ' green ', ' Fourth Quadrant', ' green ')
(15.158, 'yellow', ' Third Quadrant', 'yellow')
(15.161, ' green ', ' Fourth Quadrant', ' green ')
(15.198, 'yellow', ' Third Quadrant', 'yellow')
(15.2, ' green ', ' Fourth Quadrant', ' green ')
(15.238, 'yellow', ' Third Quadrant', 'yellow')
(15.241, ' green ', ' Fourth Quadrant', ' green ')
(15.282, 'yellow', ' Third Quadrant', 'yellow')
(15.284, ' green ', ' Fourth Quadrant', ' green ')
(15.322, 'yellow', ' Third Quadrant', 'yellow')
(15.326, ' green ', ' Fourth Quadrant', ' green ')
(15.364, 'yellow', ' Third Quadrant', 'yellow')
(15.367, ' green ', ' Fourth Quadrant', ' green ')
(15.405, 'yellow', ' Third Quadrant', 'yellow')
(15.408, ' green ', ' Fourth Quadrant', ' green ')
(15.445, 'yellow', ' Third Quadrant', 'yellow')
(15.448, ' green ', ' Fourth Quadrant', ' green ')
(15.487, 'yellow', ' Third Quadrant', 'yellow')
(15.492, ' green ', ' Fourth Quadrant', ' green ')
(15.532, 'yellow', ' Third Quadrant', 'yellow')
(15.535, ' green ', ' Fourth Quadrant', ' green ')
(15.573, 'yellow', ' Third Quadrant', 'yellow')
(15.576, ' green ', ' Fourth Quadrant', ' green ')
(15.613, 'yellow', ' Third Quadrant', 'yellow')
(15.617, ' green ', ' Fourth Quadrant', ' green ')
(15.655, 'yellow', ' Third Quadrant', 'yellow')
(15.657, ' green ', ' Fourth Quadrant', ' green ')
(15.696, 'yellow', ' Third Quadrant', 'yellow')
(15.703, ' green ', ' Fourth Quadrant', ' green ')
(15.74, 'yellow', ' Third Quadrant', 'yellow')
(15.744, ' green ', ' Fourth Quadrant', ' green ')
(15.784, 'yellow', ' Third Quadrant', 'yellow')
(15.787, ' green ', ' Fourth Quadrant', ' green ')
(15.824, 'yellow', ' Third Quadrant', 'yellow')
(15.827, ' green ', ' Fourth Quadrant', ' green ')
(15.864, 'yellow', ' Third Quadrant', 'yellow')
(15.868, ' green ', ' Fourth Quadrant', ' green ')
(15.905, 'yellow', ' Third Quadrant', 'yellow')
(15.909, ' green ', ' Fourth Quadrant', ' green ')
(15.946, 'yellow', ' Third Quadrant', 'yellow')
(15.95, ' green ', ' Fourth Quadrant', ' green ')
(15.987, 'yellow', ' Third Quadrant', 'yellow')
(15.99, ' green ', ' Fourth Quadrant', ' green ')
(16.027, 'yellow', ' Third Quadrant', 'yellow')
(16.03, ' green ', ' Fourth Quadrant', ' green ')
(16.067, 'yellow', ' Third Quadrant', 'yellow')
(16.073, ' green ', ' Fourth Quadrant', ' green ')
(16.111, 'yellow', ' Third Quadrant', 'yellow')
(16.114, ' green ', ' Fourth Quadrant', ' green ')
(16.172, 'yellow', ' Third Quadrant', 'yellow')
(16.176, ' green ', ' Fourth Quadrant', ' green ')
(16.215, 'yellow', ' Third Quadrant', 'yellow')
(16.218, ' green ', ' Fourth Quadrant', ' green ')
(16.255, 'yellow', ' Third Quadrant', 'yellow')
(16.258, ' green ', ' Fourth Quadrant', ' green ')
(16.295, 'yellow', ' Third Quadrant', 'yellow')
(16.299, ' green ', ' Fourth Quadrant', ' green ')
(16.337, 'yellow', ' Third Quadrant', 'yellow')
(16.341, ' green ', ' Fourth Quadrant', ' green ')
(16.379, 'yellow', ' Third Quadrant', 'yellow')
(16.384, ' green ', ' Fourth Quadrant', ' green ')
(16.423, 'yellow', ' Third Quadrant', 'yellow')
(16.426, ' green ', ' Fourth Quadrant', ' green ')
(16.465, 'yellow', ' Third Quadrant', 'yellow')
(16.468, ' green ', ' Fourth Quadrant', ' green ')
(16.506, 'yellow', ' Third Quadrant', 'yellow')
(16.509, ' green ', ' Fourth Quadrant', ' green ')
(16.546, 'yellow', ' Third Quadrant', 'yellow')
(16.548, ' green ', ' Fourth Quadrant', ' green ')
(16.586, 'yellow', ' Third Quadrant', 'yellow')
(16.589, ' green ', ' Fourth Quadrant', ' green ')
(16.627, 'yellow', ' Third Quadrant', 'yellow')
(16.633, ' green ', ' Fourth Quadrant', ' green ')
(16.671, 'yellow', ' Third Quadrant', 'yellow')
(16.673, ' First Quadrant', 'Orange')
(16.674, ' green ', ' Fourth Quadrant', ' green ')
(16.711, 'yellow', ' Third Quadrant', 'yellow')
(16.712, ' First Quadrant', 'Orange')
(16.715, ' green ', ' Fourth Quadrant', ' green ')
(16.752, 'yellow', ' Third Quadrant', 'yellow')
(16.754, ' First Quadrant', 'Orange')
(16.755, ' green ', ' Fourth Quadrant', ' green ')
(16.794, 'yellow', ' Third Quadrant', 'yellow')
(16.795, ' First Quadrant', 'Orange')
(16.797, ' green ', ' Fourth Quadrant', ' green ')
(16.835, 'yellow', ' Third Quadrant', 'yellow')
(16.837, ' First Quadrant', 'Orange')
(16.838, ' green ', ' Fourth Quadrant', ' green ')
(16.875, 'yellow', ' Third Quadrant', 'yellow')
(16.877, ' First Quadrant', 'Orange')
(16.878, ' green ', ' Fourth Quadrant', ' green ')
(16.917, 'yellow', ' Third Quadrant', 'yellow')
(16.918, ' First Quadrant', 'Orange')
(16.92, ' green ', ' Fourth Quadrant', ' green ')
(16.957, 'yellow', ' Third Quadrant', 'yellow')
(16.959, ' First Quadrant', 'Orange')
(16.96, ' green ', ' Fourth Quadrant', ' green ')
(16.997, 'yellow', ' Third Quadrant', 'yellow')
(16.999, ' First Quadrant', 'Orange')
(17.0, ' green ', ' Fourth Quadrant', ' green ')
(17.038, 'yellow', ' Third Quadrant', 'yellow')
(17.04, ' First Quadrant', 'Orange')
(17.041, ' green ', ' Fourth Quadrant', ' green ')
(17.079, 'yellow', ' Third Quadrant', 'yellow')
(17.082, ' First Quadrant', 'Orange')
(17.083, ' green ', ' Fourth Quadrant', ' green ')
(17.12, 'yellow', ' Third Quadrant', 'yellow')
(17.122, ' First Quadrant', 'Orange')
(17.123, ' green ', ' Fourth Quadrant', ' green ')
(17.161, 'yellow', ' Third Quadrant', 'yellow')
(17.163, ' First Quadrant', 'Orange')
(17.164, ' green ', ' Fourth Quadrant', ' green ')
(17.203, 'yellow', ' Third Quadrant', 'yellow')
(17.205, ' First Quadrant', 'Orange')
(17.206, ' green ', ' Fourth Quadrant', ' green ')
(17.244, 'yellow', ' Third Quadrant', 'yellow')
(17.246, ' First Quadrant', 'Orange')
(17.247, ' green ', ' Fourth Quadrant', ' green ')
(17.284, 'yellow', ' Third Quadrant', 'yellow')
(17.286, ' First Quadrant', 'Orange')
(17.288, ' green ', ' Fourth Quadrant', ' green ')
(17.325, 'yellow', ' Third Quadrant', 'yellow')
(17.327, ' First Quadrant', 'Orange')
(17.329, ' green ', ' Fourth Quadrant', ' green ')
(17.367, 'yellow', ' Third Quadrant', 'yellow')
